"('HTTP://', 'HT', '', ':80', '', ':80')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-6D6AC0F9', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-6D6AC0F9')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-785887307', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-785887307')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-810594187', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-810594187')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-887236154', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-887236154')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-952280727', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-952280727')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-A6C90942', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-A6C90942')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-D589198', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-D589198')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-D58B193', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-D58B193')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElGetAtNodeNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElGetAtNodeNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElGetAttrNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElGetAttrNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElHasAttr', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElHasAttr')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElHasAttrNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElHasAttrNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElRemAtNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElRemAtNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetAtNodeNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetAtNodeNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetAttrNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetAttrNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttr', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttr')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttrNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttrNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttrNode', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-ElSetIdAttrNode')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-F68F082', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-F68F082')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-NodeHasAttrs', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-NodeHasAttrs')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-getNamedItemNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-getNamedItemNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-normalize', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-normalize')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-removeNamedItemNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-removeNamedItemNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-setNamedItemNS', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-ID-setNamedItemNS')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Level-2-Core-Node-supports', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Level-2-Core-Node-supports')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Text3-isWhitespaceInElementContent', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Text3-isWhitespaceInElementContent')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Text3-replaceWholeText', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#core-Text3-replaceWholeText')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#i18n-methods-StringExtend-findOffset16', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#i18n-methods-StringExtend-findOffset16')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#i18n-methods-StringExtend-findOffset32', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html#i18n-methods-StringExtend-findOffset32')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html', '/', 'TR/2003/WD-DOM-Level-3-Core-20030226/DOM3-Core.html')"
"('www.', 'ht', '', '/TR/2003/WD-DOM-Level-3-Events-20030331/ecma-script-binding.html', '/', 'TR/2003/WD-DOM-Level-3-Events-20030331/ecma-script-binding.html')"
"('www.', 'ht', '', '/TR/2004/REC-DOM-Level-3-Core-20040407/core.html#Node3-textContent', '/', 'TR/2004/REC-DOM-Level-3-Core-20040407/core.html#Node3-textContent')"
"('www.', 'ht', '', '/TR/2004/REC-DOM-Level-3-LS-20040407', '/', 'TR/2004/REC-DOM-Level-3-LS-20040407')"
"('www.', 'ht', '', '/TR/2009/WD-css3-transitions-20090320/#transition-events', '/', 'TR/2009/WD-css3-transitions-20090320/#transition-events')"
"('www.', 'ht', '', '/TR/2011/REC-css3-selectors-20110929/#checked', '/', 'TR/2011/REC-css3-selectors-20110929/#checked')"
"('www.', 'ht', '', '/TR/2012/WD-html5-20121025/the-input-element.html', '/', 'TR/2012/WD-html5-20121025/the-input-element.html')"
"('www.', 'ht', '', '/TR/2013/WD-DOM-Level-3-Events-20131105', '/', 'TR/2013/WD-DOM-Level-3-Events-20131105')"
"('www.', 'ht', '', '/TR/2013/WD-DOM-Level-3-Events-20131105/#events-inputevents', '/', 'TR/2013/WD-DOM-Level-3-Events-20131105/#events-inputevents')"
"('www.', 'ht', '', '/TR/CSS21/syndata.html#escaped-characters', '/', 'TR/CSS21/syndata.html#escaped-characters')"
"('www.', 'ht', '', '/TR/CSS21/syndata.html#value-def-identifier', '/', 'TR/CSS21/syndata.html#value-def-identifier')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style', '/', 'TR/DOM-Level-2-Style')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSS2Properties', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSS2Properties')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSImportRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSImportRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSMediaRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSMediaRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-getPropertyValue', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-getPropertyValue')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-item', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-item')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-removeProperty', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-removeProperty')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-setProperty', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleDeclaration-setProperty')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet-deleteRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet-deleteRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet-insertRule', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSStyleSheet-insertRule')"
"('www.', 'ht', '', '/TR/DOM-Level-2-Style/css.html#CSS-CSSValue', '/', 'TR/DOM-Level-2-Style/css.html#CSS-CSSValue')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Core/core.html#Node3-isDefaultNamespace', '/', 'TR/DOM-Level-3-Core/core.html#Node3-isDefaultNamespace')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Core/core.html#Node3-lookupNamespaceURI', '/', 'TR/DOM-Level-3-Core/core.html#Node3-lookupNamespaceURI')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Core/glossary.html#dt-document-order', '/', 'TR/DOM-Level-3-Core/glossary.html#dt-document-order')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Events', '/', 'TR/DOM-Level-3-Events')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Events/#events-compositionevents', '/', 'TR/DOM-Level-3-Events/#events-compositionevents')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Events/#events-focusevent-event-order', '/', 'TR/DOM-Level-3-Events/#events-focusevent-event-order')"
"('www.', 'ht', '', '/TR/DOM-Level-3-Events/#keys-Modifiers', '/', 'TR/DOM-Level-3-Events/#keys-Modifiers')"
"('www.', 'ht', '', '/TR/DOM-Level-3-LS/load-save.html#LS-DocumentLS-saveXML', '/', 'TR/DOM-Level-3-LS/load-save.html#LS-DocumentLS-saveXML')"
"('www.', 'ht', '', '/TR/REC-html40/strict.dtd', '/', 'TR/REC-html40/strict.dtd')"
"('www.', 'ht', '', '/TR/REC-xml-names/#NT-NCName', '/', 'TR/REC-xml-names/#NT-NCName')"
"('www.', 'ht', '', '/TR/REC-xml-names/#NT-QName', '/', 'TR/REC-xml-names/#NT-QName')"
"('www.', 'ht', '', '/TR/REC-xml-names/#defaulting', '/', 'TR/REC-xml-names/#defaulting')"
"('www.', 'ht', '', '/TR/REC-xml/#NT-Name', '/', 'TR/REC-xml/#NT-Name')"
"('www.', 'ht', '', '/TR/REC-xml/#NT-NameStartChar', '/', 'TR/REC-xml/#NT-NameStartChar')"
"('www.', 'ht', '', '/TR/REC-xml/#sec-predefined-ent', '/', 'TR/REC-xml/#sec-predefined-ent')"
"('www.', 'ht', '', '/TR/SVG11/feature#BasicStructure', '/', 'TR/SVG11/feature#BasicStructure')"
"('www.', 'ht', '', '/TR/clipboard-apis', '/', 'TR/clipboard-apis')"
"('www.', 'ht', '', '/TR/css3-animations/#AnimationEvent-interface', '/', 'TR/css3-animations/#AnimationEvent-interface')"
"('www.', 'ht', '', '/TR/css3-animations/#DOM-CSSKeyframeRule', '/', 'TR/css3-animations/#DOM-CSSKeyframeRule')"
"('www.', 'ht', '', '/TR/css3-animations/#DOM-CSSKeyframesRule', '/', 'TR/css3-animations/#DOM-CSSKeyframesRule')"
"('www.', 'ht', '', '/TR/css3-selectors/#enableddisabled', '/', 'TR/css3-selectors/#enableddisabled')"
"('www.', 'ht', '', '/TR/css3-selectors/#nth-child-pseudo', '/', 'TR/css3-selectors/#nth-child-pseudo')"
"('www.', 'ht', '', '/TR/css3-selectors/#selector-syntax', '/', 'TR/css3-selectors/#selector-syntax')"
"('www.', 'ht', '', '/TR/css3-selectors/#whitespace', '/', 'TR/css3-selectors/#whitespace')"
"('www.', 'ht', '', '/TR/css3-syntax/#characters', '/', 'TR/css3-syntax/#characters')"
"('www.', 'ht', '', '/TR/cssom-view', '/', 'TR/cssom-view')"
"('www.', 'ht', '', '/TR/hr-time', '/', 'TR/hr-time')"
"('www.', 'ht', '', '/TR/html-polyglot/#newlines-in-textarea-and-pre', '/', 'TR/html-polyglot/#newlines-in-textarea-and-pre')"
"('www.', 'ht', '', '/TR/html4/loose.dtd', '/', 'TR/html4/loose.dtd')"
"('www.', 'ht', '', '/TR/html4/strict.dtd', '/', 'TR/html4/strict.dtd')"
"('www.', 'ht', '', '/TR/html5/forms.html#valid-e-mail-address', '/', 'TR/html5/forms.html#valid-e-mail-address')"
"('www.', 'ht', '', '/TR/html5/index.html#events-0', '/', 'TR/html5/index.html#events-0')"
"('www.', 'ht', '', '/TR/html5/links.html#selector-enabled', '/', 'TR/html5/links.html#selector-enabled')"
"('www.', 'ht', '', '/TR/html5/syntax.html#element-restrictions', '/', 'TR/html5/syntax.html#element-restrictions')"
"('www.', 'ht', '', '/TR/html5/syntax.html#newlines', '/', 'TR/html5/syntax.html#newlines')"
"('www.', 'ht', '', '/TR/html5/syntax.html#parsing-main-inbody', '/', 'TR/html5/syntax.html#parsing-main-inbody')"
"('www.', 'ht', '', '/TR/selectors/#attribute-selectors', '/', 'TR/selectors/#attribute-selectors')"
"('www.', 'ht', '', '/TR/selectors/#empty-pseudo', '/', 'TR/selectors/#empty-pseudo')"
"('www.', 'ht', '', '/TR/selectors/#lang-pseudo', '/', 'TR/selectors/#lang-pseudo')"
"('www.', 'ht', '', '/TR/selectors/#pseudo-classes', '/', 'TR/selectors/#pseudo-classes')"
"('www.', 'ht', '', '/TR/selectors4/#absolutizing', '/', 'TR/selectors4/#absolutizing')"
"('www.', 'ht', '', '/TR/shadow-dom/#host-at-rule', '/', 'TR/shadow-dom/#host-at-rule')"
"('www.', 'ht', '', '/TR/touch-events', '/', 'TR/touch-events')"
"('www.', 'ht', '', '/TR/xhtml1/DTD/xhtml1-frameset.dtd', '/', 'TR/xhtml1/DTD/xhtml1-frameset.dtd')"
"('www.', 'ht', '', '/TR/xhtml1/DTD/xhtml1-strict.dtd', '/', 'TR/xhtml1/DTD/xhtml1-strict.dtd')"
"('www.', 'ht', '', '/TR/xhtml1/DTD/xhtml1-transitional.dtd', '/', 'TR/xhtml1/DTD/xhtml1-transitional.dtd')"
"('www.', 'ht', '', '/TR/xhtml11/DTD/xhtml11.dtd', '/', 'TR/xhtml11/DTD/xhtml11.dtd')"
"('www.', 'ht', '', '/TR/xml-names/#NT-NCName', '/', 'TR/xml-names/#NT-NCName')"
"('www.', 'ht', '', '/TR/xml-names/#NT-QName', '/', 'TR/xml-names/#NT-QName')"
"('www.', 'ht', '', '/TR/xml/#NT-Name', '/', 'TR/xml/#NT-Name')"
"('www.', 'ht', '', '/TR/xpath/#dt-document-order', '/', 'TR/xpath/#dt-document-order')"
"('www.', 'ht', '', '/TR/xpath/#dt-principal-node-type', '/', 'TR/xpath/#dt-principal-node-type')"
"('www.', 'ht', '', '/Tutorial', '/', 'Tutorial')"
"('www.', 'ht', '', '/Weblog/posts/509108.aspx', '/', 'Weblog/posts/509108.aspx')"
"('www.', 'ht', '', '/XML/1998/namespace', '/', 'XML/1998/namespace')"
"('www.', 'ht', '', '/all-this/2010/11/smart-quotes-in-javascript', '/', 'all-this/2010/11/smart-quotes-in-javascript')"
"('www.', 'ht', '', '/annotations/rest', '/', 'annotations/rest')"
"('www.', 'ht', '', '/articles/dynamicCSS.php', '/', 'articles/dynamicCSS.php')"
"('www.', 'ht', '', '/assignments/media-types/media-types.xhtml', '/', 'assignments/media-types/media-types.xhtml')"
"('www.', 'ht', '', '/async-limiter', '/', 'async-limiter')"
"('www.', 'ht', '', '/best-of-silicon-valley/2011/music-nightlife/editor-picks.html', '/', 'best-of-silicon-valley/2011/music-nightlife/editor-picks.html')"
"('www.', 'ht', '', '/blog/2011/09/19/script-yielding-with-setimmediate', '/', 'blog/2011/09/19/script-yielding-with-setimmediate')"
"('www.', 'ht', '', '/blog/2012/02/modernizr-prefixed', '/', 'blog/2012/02/modernizr-prefixed')"
"('www.', 'ht', '', '/blog/archives/2008/04/delegating_the.html', '/', 'blog/archives/2008/04/delegating_the.html')"
"('www.', 'ht', '', '/blog/archives/2010/09/click_event_del.html', '/', 'blog/archives/2010/09/click_event_del.html')"
"('www.', 'ht', '', '/blog/har-12-spec/#request', '/', 'blog/har-12-spec/#request')"
"('www.', 'ht', '', '/blog/the-new-bulletproof-font-face-syntax', '/', 'blog/the-new-bulletproof-font-face-syntax')"
"('www.', 'ht', '', '/browsers/browsers_stats.asp', '/', 'browsers/browsers_stats.asp')"
"('www.', 'ht', '', '/bruno/charsets/conversion-tables/Big5.html', '/', 'bruno/charsets/conversion-tables/Big5.html')"
"('www.', 'ht', '', '/cache_docs/#CACHE-CONTROL', '/', 'cache_docs/#CACHE-CONTROL')"
"('www.', 'ht', '', '/cache_docs/#EXPIRES', '/', 'cache_docs/#EXPIRES')"
"('www.', 'ht', '', '/cfusion/knowledgebase/index.cfm?id=6a253b75', '/', 'cfusion/knowledgebase/index.cfm?id=6a253b75')"
"('www.', 'ht', '', '/chinese/charmap/tblgbk.php?page=0', '/', 'chinese/charmap/tblgbk.php?page=0')"
"('www.', 'ht', '', '/core/classes/Enumerable.html', '/', 'core/classes/Enumerable.html')"
"('www.', 'ht', '', '/data/dtd/v11/ibmxhtml1-transitional.dtd', '/', 'data/dtd/v11/ibmxhtml1-transitional.dtd')"
"('www.', 'ht', '', '/developers/node/design/errors', '/', 'developers/node/design/errors')"
"('www.', 'ht', '', '/doc/apps/edoc/chapter.html#id56887', '/', 'doc/apps/edoc/chapter.html#id56887')"
"('www.', 'ht', '', '/dom/events/scroll.html', '/', 'dom/events/scroll.html')"
"('www.', 'ht', '', '/dom/events/tests/scroll.html', '/', 'dom/events/tests/scroll.html')"
"('www.', 'ht', '', '/dom/w3c_core.html#t77', '/', 'dom/w3c_core.html#t77')"
"('www.', 'ht', '', '/ecma-262/5.1/#sec-8.6', '/', 'ecma-262/5.1/#sec-8.6')"
"('www.', 'ht', '', '/ecma-262/6.0/#sec-line-terminators', '/', 'ecma-262/6.0/#sec-line-terminators')"
"('www.', 'ht', '', '/ecma-262/7.0/#sec-ecmascript-language-types', '/', 'ecma-262/7.0/#sec-ecmascript-language-types')"
"('www.', 'ht', '', '/ecma-262/7.0/#sec-function.prototype.apply', '/', 'ecma-262/7.0/#sec-function.prototype.apply')"
"('www.', 'ht', '', '/ecma-262/7.0/#sec-regexp.prototype.tostring', '/', 'ecma-262/7.0/#sec-regexp.prototype.tostring')"
"('www.', 'ht', '', '/ecma-262/7.0/#sec-tointeger', '/', 'ecma-262/7.0/#sec-tointeger')"
"('www.', 'ht', '', '/en/business/tech_promotion/ccli/terms/doc/2003cmp_2008.txt', '/', 'en/business/tech_promotion/ccli/terms/doc/2003cmp_2008.txt')"
"('www.', 'ht', '', '/en/tutorials/developertools/sourcemaps/#toc-sourceurl', '/', 'en/tutorials/developertools/sourcemaps/#toc-sourceurl')"
"('www.', 'ht', '', '/en/tutorials/security/content-security-policy/#eval-too', '/', 'en/tutorials/security/content-security-policy/#eval-too')"
"('www.', 'ht', '', '/es6-modules-with-typescript-and-webpack', '/', 'es6-modules-with-typescript-and-webpack')"
"('www.', 'ht', '', '/flak/post/bcrypt-pbkdf', '/', 'flak/post/bcrypt-pbkdf')"
"('www.', 'ht', '', '/har', '/', 'har')"
"('www.', 'ht', '', '/js/events_properties.html', '/', 'js/events_properties.html')"
"('www.', 'ht', '', '/json-schema-proposal', '/', 'json-schema-proposal')"
"('www.', 'ht', '', '/keyframe.jpg', '/', 'keyframe.jpg')"
"('www.', 'ht', '', '/lab/icons/flags', '/', 'lab/icons/flags')"
"('www.', 'ht', '', '/licenses', '/', 'licenses')"
"('www.', 'ht', '', '/licenses/LICENSE-2.0', '/', 'licenses/LICENSE-2.0')"
"('www.', 'ht', '', '/licenses/bsd-license.php', '/', 'licenses/bsd-license.php')"
"('www.', 'ht', '', '/licenses/mit-license.php', '/', 'licenses/mit-license.php')"
"('www.', 'ht', '', '/modules/collections', '/', 'modules/collections')"
"('www.', 'ht', '', '/modules/store', '/', 'modules/store')"
"('www.', 'ht', '', '/original.js', '/', 'original.js')"
"('www.', 'ht', '', '/overriding_the_default_linux_kernel_20_second_tcp_socket_connect_timeout', '/', 'overriding_the_default_linux_kernel_20_second_tcp_socket_connect_timeout')"
"('www.', 'ht', '', '/path/to/name', '/', 'path/to/name')"
"('www.', 'ht', '', '/projects/intl/UniversalCharsetDetection.html', '/', 'projects/intl/UniversalCharsetDetection.html')"
"('www.', 'ht', '', '/proxy.pac', '/', 'proxy.pac')"
"('www.', 'ht', '', '/publications/standards/Ecma-262.htm', '/', 'publications/standards/Ecma-262.htm')"
"('www.', 'ht', '', '/qtactivex/qtplugin.cab', '/', 'qtactivex/qtplugin.cab')"
"('www.', 'ht', '', '/quicktime/download', '/', 'quicktime/download')"
"('www.', 'ht', '', '/registry/typedarray/specs/latest', '/', 'registry/typedarray/specs/latest')"
"('www.', 'ht', '', '/rfc/rfc1738.txt', '/', 'rfc/rfc1738.txt')"
"('www.', 'ht', '', '/rfc/rfc1928.txt', '/', 'rfc/rfc1928.txt')"
"('www.', 'ht', '', '/rfc/rfc2141.txt', '/', 'rfc/rfc2141.txt')"
"('www.', 'ht', '', '/rfc/rfc2616.txt', '/', 'rfc/rfc2616.txt')"
"('www.', 'ht', '', '/rfc/rfc2818.txt', '/', 'rfc/rfc2818.txt')"
"('www.', 'ht', '', '/rfc/rfc3986.txt', '/', 'rfc/rfc3986.txt')"
"('www.', 'ht', '', '/rfc/rfc3987.txt', '/', 'rfc/rfc3987.txt')"
"('www.', 'ht', '', '/rfc/rfc4122.txt', '/', 'rfc/rfc4122.txt')"
"('www.', 'ht', '', '/rfc/rfc5890.txt', '/', 'rfc/rfc5890.txt')"
"('www.', 'ht', '', '/rfc/rfc5891.txt', '/', 'rfc/rfc5891.txt')"
"('www.', 'ht', '', '/rfc/rfc5952.txt', '/', 'rfc/rfc5952.txt')"
"('www.', 'ht', '', '/rfc/rfc6068.txt', '/', 'rfc/rfc6068.txt')"
"('www.', 'ht', '', '/rfc/rfc6455.txt', '/', 'rfc/rfc6455.txt')"
"('www.', 'ht', '', '/rfc/rfc6874.txt', '/', 'rfc/rfc6874.txt')"
"('www.', 'ht', '', '/rhino', '/', 'rhino')"
"('www.', 'ht', '', '/scripts/sha1.html', '/', 'scripts/sha1.html')"
"('www.', 'ht', '', '/some_img.jpg', '/', 'some_img.jpg')"
"('www.', 'ht', '', '/source/WebCore/WebCore-955.66.1/css/WebKitCSSFontFaceRule.cpp', '/', 'source/WebCore/WebCore-955.66.1/css/WebKitCSSFontFaceRule.cpp')"
"('www.', 'ht', '', '/source/WebCore/WebCore-955.66.1/css/WebKitCSSKeyframeRule.cpp', '/', 'source/WebCore/WebCore-955.66.1/css/WebKitCSSKeyframeRule.cpp')"
"('www.', 'ht', '', '/source/WebCore/WebCore-955.66.1/css/WebKitCSSKeyframesRule.cpp', '/', 'source/WebCore/WebCore-955.66.1/css/WebKitCSSKeyframesRule.cpp')"
"('www.', 'ht', '', '/specs/web-apps/current-work/#category-listed', '/', 'specs/web-apps/current-work/#category-listed')"
"('www.', 'ht', '', '/specs/web-apps/current-work/#selectors', '/', 'specs/web-apps/current-work/#selectors')"
"('www.', 'ht', '', '/specs/web-apps/current-work/#the-doctype', '/', 'specs/web-apps/current-work/#the-doctype')"
"('www.', 'ht', '', '/specs/web-apps/current-work/multipage', '/', 'specs/web-apps/current-work/multipage')"
"('www.', 'ht', '', '/specs/web-apps/current-work/multipage/named-character-references.html#named-character-references', '/', 'specs/web-apps/current-work/multipage/named-character-references.html#named-character-references')"
"('www.', 'ht', '', '/specs/web-apps/current-work/multipage/parsing.html#preprocessing-the-input-stream', '/', 'specs/web-apps/current-work/multipage/parsing.html#preprocessing-the-input-stream')"
"('www.', 'ht', '', '/specs/web-apps/current-work/multipage/the-input-element.html#input-type-attr-summary', '/', 'specs/web-apps/current-work/multipage/the-input-element.html#input-type-attr-summary')"
